src,dst,volume,path_nodes
12352,13100,270.0,"[12352, 13100]"
18542,17781,30.0,"[18542, 11112, 17781]"
18542,17781,270.0,"[18542, 17781]"
16117,18110,221.0,"[16117, 18110]"
11200,19502,300.0,"[11200, 19502]"
18812,11147,1.0,"[18812, 15008, 11147]"
19500,14519,12.0,"[19500, 15241, 14519]"
19500,14519,90.0,"[19500, 14519]"
15891,12355,71.0,"[15891, 12355]"
12868,12633,30.0,"[12868, 17752, 12633]"
12868,12633,270.0,"[12868, 12633]"
11200,17781,30.0,"[11200, 15077, 17781]"
11200,17781,270.0,"[11200, 17781]"
13555,10316,1.0,"[13555, 15601, 10316]"
12652,16683,300.0,"[12652, 16683]"
15891,18812,1.0,"[15891, 18812]"
19915,19273,1.0,"[19915, 13582, 19273]"
13509,15483,1.0,"[13509, 12746, 15483]"
10748,18799,11.0,"[10748, 13073, 18799]"
10748,18799,270.0,"[10748, 18799]"
15241,12868,300.0,"[15241, 12868]"
11209,18542,300.0,"[11209, 18542]"
17282,19147,13.419593275921265,"[17282, 10985, 19147]"
17282,19147,18.580406724078735,"[17282, 15724, 19147]"
10044,13917,1.0,"[10044, 16855, 16028, 13917]"
13509,11209,1.0,"[13509, 11209]"
13417,18448,12.0,"[13417, 15651, 18448]"
13417,18448,180.0,"[13417, 18448]"
15651,15848,300.0,"[15651, 15848]"
16236,13237,1.0,"[16236, 13237]"
19915,11561,1.0,"[19915, 12352, 13840, 11561]"
12205,19134,1.0,"[12205, 19846, 19134]"
15848,10963,300.0,"[15848, 10963]"
13417,15948,1.0,"[13417, 18542, 15948]"
13694,18799,27.0,"[13694, 18799]"
11455,11209,1.0,"[11455, 11209]"
14519,19147,14.635149332114326,"[14519, 12746, 10316, 19147]"
14519,19147,15.364850667885676,"[14519, 15724, 19147]"
14519,19147,270.0,"[14519, 19147]"
19915,10867,300.0,"[19915, 10867]"
14278,17738,16.0,"[14278, 17738]"
13417,16339,18.397456101122984,"[13417, 15651, 16339]"
13417,16339,30.602543898877016,"[13417, 14234, 16339]"
13417,16339,90.0,"[13417, 16339]"
16325,14234,27.158449647580927,"[16325, 16855, 14234]"
16325,14234,2.8415503524190733,"[16325, 16028, 14234]"
16325,14234,270.0,"[16325, 14234]"
13694,14053,1.0,"[13694, 15483, 18219, 14053]"
13665,13417,256.0,"[13665, 13417]"
15008,13694,1.0,"[15008, 12746, 13694]"
18812,15264,1.0,"[18812, 13460, 15264]"
13694,10326,1.0,"[13694, 10177, 10326]"
14425,14234,55.0,"[14425, 14234]"
12652,12352,1.0,"[12652, 13170, 12352]"
12652,15948,1.0,"[12652, 13237, 15948]"
10748,15848,19.0,"[10748, 12270, 15848]"
10748,15848,180.0,"[10748, 15848]"
12205,18941,1.0,"[12205, 14278, 19502, 18941]"
12652,12369,30.0,"[12652, 10301, 12369]"
12652,12369,270.0,"[12652, 12369]"
13509,19915,30.0,"[13509, 13088, 19915]"
13509,19915,270.0,"[13509, 19915]"
18812,15483,264.0,"[18812, 15483]"
19300,12633,25.0,"[19300, 11189, 12633]"
19300,12633,5.0,"[19300, 11466, 16339, 12633]"
19300,12633,270.0,"[19300, 12633]"
12352,18411,300.0,"[12352, 18411]"
12205,10867,1.0,"[12205, 19915, 10867]"
13694,10748,57.0,"[13694, 10748]"
12352,14234,1.0,"[12352, 18411, 19239, 13989, 14234]"
12746,18812,1.0,"[12746, 18812]"
10748,10705,1.0,"[10748, 10705]"
18219,15891,300.0,"[18219, 15891]"
13694,19430,300.0,"[13694, 19430]"
14519,13694,300.0,"[14519, 13694]"
12940,10301,1.0,"[12940, 14278, 10301]"
17752,14358,33.0,"[17752, 14358]"
13417,12652,1.0,"[13417, 18542, 12652]"
10705,18110,32.0,"[10705, 18110]"
13694,18827,1.0,"[13694, 15483, 13460, 18827]"
15008,16028,1.0,"[15008, 13555, 13917, 16028]"
16325,13165,11.028928411430869,"[16325, 15601, 13165]"
16325,13165,37.97107158856913,"[16325, 18799, 13165]"
16325,13165,90.0,"[16325, 13165]"
10705,19147,1.0,"[10705, 12746, 15483, 19147]"
11147,11200,1.0,"[11147, 12940, 18542, 12652, 11200]"
18827,15270,172.0,"[18827, 15270]"
18542,15241,15.846653158829048,"[18542, 11181, 15241]"
18542,15241,14.153346841170952,"[18542, 15891, 15241]"
18542,15241,270.0,"[18542, 15241]"
10705,12940,191.0,"[10705, 12940]"
13563,18827,108.0,"[13563, 18827]"
16236,19134,23.575491518756323,"[16236, 19971, 19134]"
16236,19134,6.4245084812436755,"[16236, 14234, 16108, 19134]"
16236,19134,270.0,"[16236, 19134]"
16325,15008,1.0,"[16325, 15008]"
17282,19915,1.0,"[17282, 13170, 10955, 19915]"
11200,11455,300.0,"[11200, 11455]"
12205,10901,1.0,"[12205, 14278, 10901]"
12940,11189,195.0,"[12940, 11189]"
13694,15948,300.0,"[13694, 15948]"
17789,19300,300.0,"[17789, 19300]"
16236,10177,53.0,"[16236, 14257, 10177]"
16236,10177,180.0,"[16236, 10177]"
10705,13665,30.0,"[10705, 12973, 13665]"
10705,13665,270.0,"[10705, 13665]"
11209,19143,1.0,"[11209, 13509, 12216, 19143]"
11147,14234,1.0,"[11147, 12205, 13917, 16028, 14234]"
11112,15264,1.0,"[11112, 15891, 15264]"
12652,11147,300.0,"[12652, 11147]"
10748,19500,1.0,"[10748, 13489, 13170, 19500]"
10748,12746,300.0,"[10748, 12746]"
11147,11022,1.0,"[11147, 10705, 11022]"
16117,19846,1.0,"[16117, 10985, 19846]"
11209,13454,27.0000000000002,"[11209, 10657, 13454]"
11209,13454,2.999999999999801,"[11209, 13509, 13454]"
11209,13454,270.0,"[11209, 13454]"
11112,13170,1.0,"[11112, 18542, 13170]"
12940,12355,214.0,"[12940, 14278, 12355]"
12940,12355,3.9999999999995133,"[12940, 17223, 12355]"
12940,12355,82.00000000000048,"[12940, 13840, 12355]"
13555,11261,300.0,"[13555, 11261]"
10867,15008,1.0,"[10867, 12205, 17738, 15008]"
11112,18542,300.0,"[11112, 18542]"
14060,16236,300.0,"[14060, 16236]"
12352,10796,1.0,"[12352, 13088, 19915, 10796]"
11209,15185,41.0,"[11209, 15185]"
16236,17738,61.0,"[16236, 17738]"
10748,12216,54.000000000000355,"[10748, 11200, 12216]"
10748,12216,2.9999999999996447,"[10748, 15891, 12216]"
10748,12216,180.0,"[10748, 12216]"
10316,13417,300.0,"[10316, 13417]"
19915,13694,30.0,"[19915, 12352, 13694]"
19915,13694,270.0,"[19915, 13694]"
18441,11261,1.0,"[18441, 13489, 18941, 11261]"
12205,11466,300.0,"[12205, 11466]"
17010,14234,1.0,"[17010, 14234]"
15483,10301,1.0,"[15483, 13417, 14278, 10301]"
10916,18941,44.0,"[10916, 10316, 18941]"
11112,12868,300.0,"[11112, 12868]"
12216,12205,1.0,"[12216, 13165, 17738, 12205]"
10916,19239,1.0,"[10916, 18149, 19239]"
15891,18827,1.0,"[15891, 13460, 18827]"
11147,17282,155.0,"[11147, 17282]"
16117,11261,1.0,"[16117, 16683, 11261]"
10916,10796,16.0,"[10916, 10796]"
13165,12868,166.0,"[13165, 12868]"
11112,11022,300.0,"[11112, 11022]"
13636,18941,203.0,"[13636, 18941]"
16117,18799,30.53301816212352,"[16117, 13073, 18799]"
16117,18799,3.4669818378764816,"[16117, 11112, 18799]"
14234,10963,6.000000000000003,"[14234, 13563, 10963]"
14234,10963,270.0,"[14234, 10963]"
17282,18219,300.0,"[17282, 18219]"
10705,12652,1.0,"[10705, 12746, 12652]"
12616,16855,1.0,"[12616, 16855]"
11112,14234,74.0,"[11112, 14234]"
16236,13563,35.0,"[16236, 12205, 13563]"
16236,13563,180.0,"[16236, 13563]"
10301,15008,23.0,"[10301, 12352, 15008]"
10301,15008,90.0,"[10301, 15008]"
13694,16028,1.0,"[13694, 11261, 16855, 16028]"
19300,11200,300.0,"[19300, 11200]"
18542,10748,86.0,"[18542, 10748]"
15008,13088,30.0,"[15008, 10301, 13088]"
15008,13088,270.0,"[15008, 13088]"
16325,10748,1.0,"[16325, 18542, 10748]"
18542,13165,24.113124718058167,"[18542, 13073, 13165]"
18542,13165,18.886875281941833,"[18542, 11455, 13165]"
14257,12633,1.0,"[14257, 12633]"
13694,10657,277.0,"[13694, 10657]"
15891,15008,162.0,"[15891, 15008]"
11209,19846,1.0,"[11209, 14736, 14704, 19846]"
18542,13073,300.0,"[18542, 13073]"
10748,19147,1.0,"[10748, 14053, 10316, 19147]"
10916,12746,30.0,"[10916, 18219, 12746]"
10916,12746,270.0,"[10916, 12746]"
10748,15601,72.0,"[10748, 15601]"
12652,14358,177.0,"[12652, 14358]"
10044,19134,173.0,"[10044, 19134]"
13555,19846,1.0,"[13555, 19143, 19846]"
18441,11189,1.0,"[18441, 16325, 10955, 11189]"
10916,17781,1.0,"[10916, 18149, 17781]"
12940,13582,183.0,"[12940, 13582]"
12652,10301,300.0,"[12652, 10301]"
11209,13665,2.234203810878711,"[11209, 14053, 10316, 13989, 13665]"
11209,13665,20.0,"[11209, 12940, 12205, 13665]"
11209,13665,7.765796189121296,"[11209, 16028, 13665]"
11209,13665,270.0,"[11209, 13665]"
13417,18110,10.0,"[13417, 18411, 18110]"
13417,18110,90.0,"[13417, 18110]"
13694,16108,1.0,"[13694, 15483, 13563, 16108]"
11209,15948,300.0,"[11209, 15948]"
16117,12355,30.0,"[16117, 10301, 12562, 12355]"
16117,12355,270.0,"[16117, 12355]"
15483,11181,300.0,"[15483, 11181]"
12868,16683,1.0,"[12868, 13237, 18542, 16683]"
11200,19500,55.0,"[11200, 19500]"
16117,10316,1.0,"[16117, 12746, 10316]"
19915,10326,27.0,"[19915, 10867, 19134, 16339, 10326]"
19300,19134,56.0,"[19300, 11466, 19134]"
19300,19134,180.0,"[19300, 19134]"
15483,17781,1.0,"[15483, 18149, 17781]"
18812,18448,1.0,"[18812, 12868, 18448]"
19300,16028,30.0,"[19300, 17282, 12216, 16028]"
19300,16028,270.0,"[19300, 16028]"
11200,16236,300.0,"[11200, 16236]"
10705,19500,20.0,"[10705, 11147, 19500]"
15891,19143,300.0,"[15891, 19143]"
14257,14519,1.0,"[14257, 10177, 16339, 15686, 13665, 13165, 14519]"
16236,18411,30.0,"[16236, 12746, 18411]"
16236,18411,270.0,"[16236, 18411]"
19134,15848,188.0,"[19134, 15848]"
16236,10901,300.0,"[16236, 10901]"
18812,17522,1.4195932759223524,"[18812, 19333, 17522]"
18812,17522,43.58040672407765,"[18812, 15601, 17522]"
12352,19300,300.0,"[12352, 19300]"
16117,12270,1.0,"[16117, 17282, 15264, 12270]"
15483,11261,1.0,"[15483, 11261]"
12205,10796,1.0,"[12205, 19915, 10796]"
16236,10044,300.0,"[16236, 10044]"
12652,15483,1.0,"[12652, 12746, 15483]"
14234,16028,178.0,"[14234, 16028]"
16236,16028,1.0,"[16236, 10748, 17282, 12216, 16028]"
13460,19333,58.0,"[13460, 19333]"
11209,10963,1.0,"[11209, 12940, 12205, 10963]"
13417,10705,300.0,"[13417, 10705]"
10044,10177,23.702986641734096,"[10044, 16193, 17752, 10177]"
10044,10177,6.297013358265904,"[10044, 18448, 17464, 10177]"
10044,10177,270.0,"[10044, 10177]"
16117,11022,1.0,"[16117, 18542, 12652, 11022]"
16236,16855,300.0,"[16236, 16855]"
15483,11147,1.0,"[15483, 13417, 17738, 11147]"
12868,17522,1.0,"[12868, 13237, 10748, 13460, 15264, 18941, 11261, 17522]"
15891,13088,152.0,"[15891, 13088]"
10963,12205,1.0,"[10963, 19134, 16339, 12205]"
19915,11455,1.0,"[19915, 16117, 11455]"
16325,11181,300.0,"[16325, 11181]"
18411,12205,1.0,"[18411, 17223, 12205]"
19915,10301,300.0,"[19915, 10301]"
19300,10901,1.0,"[19300, 13417, 10901]"
12652,11455,121.0,"[12652, 11455]"
18542,13582,215.0,"[18542, 13582]"
11147,15724,30.0,"[11147, 11853, 15724]"
11147,15724,270.0,"[11147, 15724]"
17282,11189,28.0,"[17282, 11181, 11189]"
17282,11189,2.0,"[17282, 13170, 10955, 11189]"
17282,11189,270.0,"[17282, 11189]"
10748,19785,1.0,"[10748, 13417, 19785]"
19300,19239,1.0,"[19300, 18812, 19239]"
14234,19846,1.0,"[14234, 19846]"
15686,18827,300.0,"[15686, 18827]"
14234,15008,1.0,"[14234, 11561, 15008]"
18812,19147,30.0,"[18812, 19333, 19147]"
18812,19147,270.0,"[18812, 19147]"
15891,19846,154.0,"[15891, 19846]"
15948,11209,69.0,"[15948, 11209]"
18448,12633,30.0,"[18448, 16339, 12633]"
18448,12633,270.0,"[18448, 12633]"
12205,12270,300.0,"[12205, 12270]"
18441,12355,179.0000000000001,"[18441, 11209, 15378, 12355]"
18441,12355,19.999999999999897,"[18441, 16117, 10301, 12562, 12355]"
10748,11163,1.0,"[10748, 13460, 15264, 11163]"
12652,10316,17.0,"[12652, 12746, 10316]"
12652,10316,270.0,"[12652, 10316]"
11189,10375,300.0,"[11189, 10375]"
10748,11189,30.0,"[10748, 11181, 11189]"
10748,11189,270.0,"[10748, 11189]"
11209,12633,1.0,"[11209, 19785, 11189, 12633]"
18542,18411,208.0,"[18542, 18411]"
16117,13073,4.0,"[16117, 13073]"
13555,18827,1.0,"[13555, 10568, 18827]"
13636,11209,220.0,"[13636, 11209]"
16325,10705,227.0,"[16325, 10705]"
11209,15483,1.0,"[11209, 11112, 12746, 15483]"
16325,19300,300.0,"[16325, 19300]"
18799,18827,1.0,"[18799, 18827]"
19333,12652,300.0,"[19333, 12652]"
12940,11209,1.0,"[12940, 15008, 18441, 11209]"
18441,10867,30.0,"[18441, 10901, 19500, 10867]"
18441,10867,270.0,"[18441, 10867]"
10916,12940,50.0,"[10916, 12940]"
13555,11466,1.0,"[13555, 19502, 11466]"
12940,13665,30.0,"[12940, 12973, 13665]"
12940,13665,270.0,"[12940, 13665]"
10705,19333,32.0,"[10705, 18812, 19333]"
10705,19333,90.0,"[10705, 19333]"
12205,13170,1.0,"[12205, 13582, 13170]"
18542,12940,1.0,"[18542, 12652, 12940]"
13694,11189,300.0,"[13694, 11189]"
12940,17522,56.0,"[12940, 12216, 17522]"
12940,17522,90.0,"[12940, 17522]"
15077,16855,1.0,"[15077, 10568, 16855]"
18441,12216,7.0,"[18441, 16325, 12216]"
10916,19143,1.0,"[10916, 13665, 10044, 19143]"
15891,15270,220.0,"[15891, 15270]"
11200,18941,11.0,"[11200, 10316, 18941]"
11200,18941,90.0,"[11200, 18941]"
15483,10316,1.0,"[15483, 13460, 10316]"
16117,14278,1.0,"[16117, 18542, 13417, 14278]"
14519,15891,1.0,"[14519, 18812, 15891]"
18812,10269,1.0,"[18812, 13237, 12652, 12940, 13582, 12205, 10269]"
15891,19502,26.0,"[15891, 13460, 19502]"
15891,19502,179.0,"[15891, 19502]"
12205,10269,237.0,"[12205, 10269]"
13636,16117,300.0,"[13636, 16117]"
10705,19143,1.0,"[10705, 16683, 11261, 19143]"
10916,10901,0.1383385851427157,"[10916, 18149, 10901]"
10916,10901,27.861661414857284,"[10916, 18110, 10901]"
12940,10326,1.3974561011217723,"[12940, 19273, 10375, 10326]"
12940,10326,9.602543898878228,"[12940, 16962, 10375, 10326]"
12940,10326,6.602543898877034,"[12940, 19785, 11189, 10326]"
12940,10326,115.39745610112297,"[12940, 11189, 10326]"
12940,10326,26.0,"[12940, 15976, 10326]"
12940,10326,1.0,"[12940, 12355, 10326]"
15008,13237,270.0,"[15008, 13237]"
18812,11853,300.0,"[18812, 11853]"
14257,10916,8.0,"[14257, 10326, 10916]"
19300,10955,23.034181304478192,"[19300, 13170, 10955]"
19300,10955,6.965818695521808,"[19300, 17282, 10955]"
19300,10955,270.0,"[19300, 10955]"
18441,16683,14.0,"[18441, 16117, 16683]"
18441,16683,16.0,"[18441, 10705, 16683]"
18441,16683,270.0,"[18441, 16683]"
13170,13417,300.0,"[13170, 13417]"
15008,11209,1.0,"[15008, 18441, 11209]"
13555,19971,4.028815848786593,"[13555, 10568, 10044, 19971]"
13555,19971,25.971184151213407,"[13555, 14425, 19971]"
13555,19971,270.0,"[13555, 19971]"
15686,17752,1.0,"[15686, 17752]"
12868,14704,1.0,"[12868, 14704]"
18542,19300,1.0,"[18542, 19300]"
13694,17223,1.0,"[13694, 15483, 18149, 17223]"
15483,17738,300.0,"[15483, 17738]"
12940,19430,30.0,"[12940, 11853, 19430]"
12940,19430,270.0,"[12940, 19430]"
11200,13088,300.0,"[11200, 13088]"
18812,11561,30.0,"[18812, 13454, 11561]"
18812,11561,270.0,"[18812, 11561]"
12868,12355,12.0,"[12868, 13582, 14278, 12355]"
12868,12355,180.0,"[12868, 19430, 12355]"
12868,12355,90.0,"[12868, 12355]"
19300,11189,286.0,"[19300, 11189]"
14234,16339,300.0,"[14234, 16339]"
17282,19239,30.0,"[17282, 18812, 19239]"
17282,19239,270.0,"[17282, 19239]"
15008,17752,23.602543898877034,"[15008, 11466, 17752]"
15008,17752,18.0,"[15008, 15185, 17752]"
15008,17752,258.39745610112294,"[15008, 17752]"
13417,13165,68.0,"[13417, 16683, 13165]"
10044,13165,1.0,"[10044, 13165]"
16325,17504,1.0,"[16325, 13417, 16683, 13989, 15686, 17504]"
18441,11200,1.0,"[18441, 17789, 12652, 11200]"
15686,16339,300.0,"[15686, 16339]"
12205,13582,300.0,"[12205, 13582]"
15378,18827,300.0,"[15378, 18827]"
12940,10044,1.0,"[12940, 12216, 10044]"
17282,17781,1.0,"[17282, 13509, 13636, 17781]"
11147,19333,9.0,"[11147, 12205, 19333]"
11147,19333,270.0,"[11147, 19333]"
12352,15008,300.0,"[12352, 15008]"
11147,18941,30.0,"[11147, 18110, 18941]"
11147,18941,270.0,"[11147, 18941]"
12205,14358,30.0,"[12205, 19846, 14358]"
12205,14358,270.0,"[12205, 14358]"
19915,15378,30.0,"[19915, 13582, 15378]"
19915,15378,270.0,"[19915, 15378]"
15483,19300,300.0,"[15483, 19300]"
12352,11181,56.0,"[12352, 11181]"
15183,14519,1.0,"[15183, 12205, 17738, 14519]"
12205,13665,300.0,"[12205, 13665]"
18812,13088,1.0,"[18812, 12746, 19273, 13088]"
11200,13237,1.0,"[11200, 13509, 13237]"
19300,15241,30.0,"[19300, 15891, 15241]"
19300,15241,270.0,"[19300, 15241]"
13694,13073,1.0,"[13694, 15483, 13073]"
12652,12270,29.0,"[12652, 11022, 12270]"
12652,12270,1.8647381071255058,"[12652, 15264, 12270]"
12652,12270,269.1352618928745,"[12652, 12270]"
10916,11261,221.0,"[10916, 11261]"
19915,14736,30.0,"[19915, 13582, 14736]"
19915,14736,270.0,"[19915, 14736]"
11209,10901,1.0,"[11209, 13417, 10901]"
13417,14053,149.0,"[13417, 14053]"
12352,19846,1.0,"[12352, 15183, 19846]"
14519,14358,1.0,"[14519, 12270, 13563, 16108, 14358]"
13417,10301,8.0,"[13417, 11147, 10301]"
10326,14257,156.0,"[10326, 14257]"
16236,12369,5.0,"[16236, 13088, 12369]"
16236,12369,90.0,"[16236, 12369]"
18827,18219,1.0,"[18827, 18219]"
14736,16117,300.0,"[14736, 16117]"
15891,11163,300.0,"[15891, 11163]"
12205,13454,25.0,"[12205, 17738, 13454]"
12205,13454,270.0,"[12205, 13454]"
12940,17504,18.47985141856099,"[12940, 14234, 17504]"
12940,17504,11.52014858143901,"[12940, 18448, 17504]"
12940,17504,270.0,"[12940, 17504]"
12652,12868,1.0,"[12652, 11022, 11455, 12868]"
18542,12270,1.0,"[18542, 10657, 15264, 12270]"
19915,15651,66.0,"[19915, 10867, 15651]"
19915,15651,90.0,"[19915, 15651]"
15270,19915,1.0,"[15270, 12562, 19915]"
18812,16887,1.0,"[18812, 10985, 16887]"
19915,13563,30.0,"[19915, 10867, 13563]"
19915,13563,270.0,"[19915, 13563]"
12205,19915,300.0,"[12205, 19915]"
15008,14053,300.0,"[15008, 14053]"
12352,11163,1.0,"[12352, 13088, 12562, 11163]"
13636,10568,1.0,"[13636, 18110, 10568]"
10269,12352,300.0,"[10269, 12352]"
18219,15483,30.0,"[18219, 17282, 15483]"
18219,15483,270.0,"[18219, 15483]"
10916,19273,30.0,"[10916, 12940, 19273]"
10916,19273,270.0,"[10916, 19273]"
13509,14736,1.0,"[13509, 15948, 14736]"
15008,11189,6.0,"[15008, 13636, 17223, 11189]"
15008,11189,24.0,"[15008, 11147, 16962, 11189]"
15008,11189,270.0,"[15008, 11189]"
18542,16339,270.0,"[18542, 16339]"
16683,13509,76.0,"[16683, 13509]"
17282,12652,300.0,"[17282, 12652]"
18812,11200,1.0,"[18812, 16236, 11200]"
15948,12205,9.0,"[15948, 13582, 12205]"
15948,12205,180.0,"[15948, 12205]"
11112,12562,300.0,"[11112, 12562]"
11209,13165,5.843388863889896,"[11209, 14053, 19239, 13165]"
11209,13165,24.156611136110104,"[11209, 13636, 13165]"
11209,13165,270.0,"[11209, 13165]"
10705,11189,7.0,"[10705, 19785, 11189]"
12355,12205,30.000000000000014,"[12355, 17010, 12205]"
12355,12205,270.0,"[12355, 12205]"
10916,19502,251.0,"[10916, 19502]"
19300,19971,1.0,"[19300, 10044, 19971]"
10916,15601,1.0,"[10916, 10316, 15601]"
12352,10177,1.0,"[12352, 12369, 14358, 17464, 10177]"
12352,10177,57.0,"[12352, 17464, 10177]"
11209,13073,1.0,"[11209, 13073]"
12652,19273,300.0,"[12652, 19273]"
18812,13694,30.0,"[18812, 17282, 13694]"
18812,13694,270.0,"[18812, 13694]"
14519,19300,300.0,"[14519, 19300]"
19915,15270,1.0,"[19915, 12369, 15270]"
16325,13088,300.0,"[16325, 13088]"
17464,12652,3.0,"[17464, 18448, 14060, 12652]"
17464,12652,180.0,"[17464, 12652]"
15891,19915,1.0,"[15891, 13088, 19915]"
12352,12746,300.0,"[12352, 12746]"
14358,12868,14.0,"[14358, 15686, 13665, 12868]"
12352,10705,110.0,"[12352, 10705]"
16325,11455,1.0,"[16325, 11455]"
12940,10316,30.0,"[12940, 10796, 15077, 10316]"
12940,10316,270.0,"[12940, 10316]"
16325,19846,6.0,"[16325, 13694, 19846]"
16325,19846,270.0,"[16325, 19846]"
18799,15008,148.0,"[18799, 15008]"
17282,16028,108.0,"[17282, 16028]"
18542,15601,17.225874229633337,"[18542, 15891, 15601]"
18542,15601,6.000000000000757,"[18542, 18812, 15601]"
18542,15601,6.774125770365906,"[18542, 17282, 15601]"
18542,15601,270.0,"[18542, 15601]"
11112,14278,300.0,"[11112, 14278]"
12352,10326,1.0,"[12352, 12355, 10326]"
12205,11181,1.0,"[12205, 10705, 11181]"
12205,11261,6.0,"[12205, 12216, 11261]"
12205,11261,179.0,"[12205, 11261]"
13170,11209,300.0,"[13170, 11209]"
11209,12868,1.0,"[11209, 11022, 11455, 12868]"
11200,15724,300.0,"[11200, 15724]"
19300,11147,300.0,"[19300, 11147]"
16117,18941,21.72628695413563,"[16117, 13073, 18941]"
16117,18941,8.273713045864369,"[16117, 11112, 18941]"
16117,18941,270.0,"[16117, 18941]"
12652,18411,300.0,"[12652, 18411]"
16236,13917,80.0,"[16236, 13917]"
13509,10705,300.0,"[13509, 10705]"
10705,11022,114.0,"[10705, 11022]"
15008,11163,7.4195932759212635,"[15008, 15891, 15264, 11163]"
15008,11163,14.0,"[15008, 15264, 11163]"
15008,11163,8.580406724078737,"[15008, 18827, 11163]"
15008,11163,270.0,"[15008, 11163]"
12616,13165,1.0,"[12616, 17522, 13165]"
13694,19273,1.0,"[13694, 15483, 13417, 19273]"
13509,11853,1.0,"[13509, 16117, 11853]"
19273,12652,1.0,"[19273, 17738, 12652]"
16236,10301,1.0,"[16236, 11181, 10301]"
12352,10963,30.0,"[12352, 15270, 10963]"
12352,10963,270.0,"[12352, 10963]"
10916,16887,300.0,"[10916, 16887]"
16236,14053,1.0,"[16236, 15891, 14053]"
12216,15008,227.0,"[12216, 15008]"
13636,11261,1.0,"[13636, 18941, 11261]"
13840,15241,1.0,"[13840, 15241]"
11200,12868,1.0,"[11200, 11455, 12868]"
18542,10177,0.12798289024173215,"[18542, 16117, 13694, 13100, 10177]"
18542,10177,18.872017109758268,"[18542, 17752, 10177]"
18542,10177,270.0,"[18542, 10177]"
12940,12746,1.0,"[12940, 18542, 12746]"
13417,19333,1.0,"[13417, 15724, 19333]"
18441,14736,12.230189103080662,"[18441, 13237, 15948, 14736]"
18441,14736,0.7698108969193385,"[18441, 15948, 14736]"
13460,12868,300.0,"[13460, 12868]"
12868,19333,255.0,"[12868, 19333]"
11209,13694,30.0,"[11209, 10657, 13694]"
11209,13694,270.0,"[11209, 13694]"
18812,10963,1.0,"[18812, 15948, 14736, 14704, 11466, 10963]"
15483,13088,1.0,"[15483, 13417, 14278, 13088]"
17223,12868,300.0,"[17223, 12868]"
19915,18542,208.0,"[19915, 18542]"
16855,19846,30.0,"[16855, 16193, 19846]"
16855,19846,270.0,"[16855, 19846]"
16117,13100,139.0,"[16117, 13100]"
18812,19134,5.0,"[18812, 12868, 19134]"
16325,12868,8.0,"[16325, 11455, 12868]"
16325,12868,90.0,"[16325, 12868]"
19300,13170,300.0,"[19300, 13170]"
18827,12868,1.0,"[18827, 18219, 12868]"
12940,11561,23.47561158635548,"[12940, 12216, 16855, 11561]"
12940,11561,6.52438841364452,"[12940, 18799, 16855, 11561]"
12940,11561,270.0,"[12940, 11561]"
19915,10963,267.0,"[19915, 10963]"
13694,10963,28.87201710974019,"[13694, 13100, 10963]"
13694,10963,1.1279828902598084,"[13694, 11466, 10963]"
13694,10963,270.0,"[13694, 10963]"
17282,19333,1.0,"[17282, 18812, 19333]"
10916,16028,33.0,"[10916, 14358, 16028]"
10916,16028,90.0,"[10916, 16028]"
18941,12868,27.080106557903548,"[18941, 15601, 10316, 12868]"
18941,12868,2.919893442096452,"[18941, 15601, 10568, 12868]"
18941,12868,270.0,"[18941, 12868]"
15891,14736,300.0,"[15891, 14736]"
11147,10748,1.0,"[11147, 12940, 18542, 10748]"
17282,15264,300.0,"[17282, 15264]"
13555,11561,30.0,"[13555, 19143, 11561]"
13555,11561,270.0,"[13555, 11561]"
18812,16108,1.0,"[18812, 18219, 16028, 16108]"
13636,13460,1.0,"[13636, 15891, 13460]"
11209,13417,1.0,"[11209, 13417]"
15008,11147,1.0,"[15008, 11147]"
12352,11853,29.0,"[12352, 11853]"
12652,15241,1.0,"[12652, 12940, 15241]"
15848,16117,30.0,"[15848, 10316, 16117]"
15848,16117,270.0,"[15848, 16117]"
12868,15724,19.0,"[12868, 10657, 15724]"
18441,12633,1.0,"[18441, 16117, 13694, 19147, 12633]"
12868,13917,1.0,"[12868, 11181, 18110, 10568, 13917]"
15264,18827,300.0,"[15264, 18827]"
16117,15264,268.0,"[16117, 15264]"
17223,13417,3.0,"[17223, 10748, 13417]"
17223,13417,180.0,"[17223, 13417]"
17282,10657,1.0,"[17282, 18542, 10657]"
13509,12633,4.839186551845941,"[13509, 13563, 16339, 12633]"
13509,12633,4.160813448154059,"[13509, 17752, 12633]"
13509,12633,180.0,"[13509, 12633]"
12868,15948,63.0,"[12868, 15948]"
13665,10044,1.0,"[13665, 10044]"
11112,15848,1.0,"[11112, 17522, 15848]"
12940,12868,15.000000000014742,"[12940, 11853, 12868]"
12940,12868,14.999999999985258,"[12940, 13582, 14736, 12868]"
12940,12868,270.0,"[12940, 12868]"
12652,16117,1.0,"[12652, 18542, 16117]"
15948,16117,300.0,"[15948, 16117]"
12205,12352,291.0,"[12205, 12352]"
18827,19915,31.0,"[18827, 17223, 19915]"
18827,19915,269.0,"[18827, 19915]"
16325,12270,30.0,"[16325, 15264, 12270]"
16325,12270,270.0,"[16325, 12270]"
15483,11189,300.0,"[15483, 11189]"
15270,13417,229.0,"[15270, 13417]"
11147,10044,1.0,"[11147, 12205, 10044]"
15008,12652,155.0,"[15008, 12652]"
