src,dst,volume,path_nodes
10570,16991,1.0,"[10570, 10303, 16991]"
13651,17312,1.0,"[13651, 10570, 17312]"
10270,16916,30.0,"[10270, 19311, 16916]"
10270,16916,270.0,"[10270, 16916]"
12985,11168,30.716292134622517,"[12985, 18849, 11168]"
12985,11168,269.2837078653775,"[12985, 11168]"
14005,15028,1.0,"[14005, 18978, 18182, 15028]"
16219,10659,27.0,"[16219, 10178, 10659]"
12985,17312,6.66713483130619,"[12985, 19311, 17312]"
12985,17312,23.33286516869381,"[12985, 10708, 17312]"
12985,17312,90.0,"[12985, 17312]"
18476,11267,1.0,"[18476, 19539, 11267]"
12627,15262,48.0,"[12627, 11168, 15262]"
12627,15262,90.0,"[12627, 15262]"
19311,15286,1.0,"[19311, 14070, 15286]"
17547,10178,1.0,"[17547, 10044, 16219, 10178]"
13183,11267,1.0,"[13183, 16262, 11267]"
13570,10659,224.0,"[13570, 10659]"
13503,17535,300.0,"[13503, 17535]"
13523,10270,300.0,"[13523, 10270]"
11461,17312,1.0,"[11461, 15747, 17312]"
12627,15973,300.0,"[12627, 15973]"
16991,10659,1.0,"[16991, 11568, 10659]"
17784,18182,269.0,"[17784, 18182]"
17784,18182,1.0,"[17784, 18978, 18182]"
14724,14252,300.0,"[14724, 14252]"
11461,11168,1.0,"[11461, 11214, 13578, 11168]"
12627,13183,2.842170943040401e-14,"[12627, 17784, 13183]"
12627,13183,179.99999999999997,"[12627, 13183]"
17253,15401,300.0,"[17253, 15401]"
10044,16366,72.0,"[10044, 19469, 16366]"
10303,10708,1.0,"[10303, 15286, 15747, 10708]"
19921,17547,1.0,"[19921, 17547]"
15973,10708,243.0,"[15973, 10708]"
18144,17770,1.8693820227919034,"[18144, 19956, 17770]"
18144,17770,26.130617977208097,"[18144, 11168, 17770]"
18144,17770,180.0,"[18144, 17770]"
13431,14005,1.0,"[13431, 12985, 14005]"
16219,10376,1.0,"[16219, 10376]"
19185,15872,1.0,"[19185, 11267, 13179, 15872]"
15506,11267,1.0,"[15506, 15206, 19539, 11267]"
11267,17784,1.0,"[11267, 10708, 17784]"
19311,15401,30.0,"[19311, 16916, 15401]"
19311,15401,270.0,"[19311, 15401]"
17770,15401,1.0,"[17770, 15262, 15401]"
17784,15401,1.0,"[17784, 14252, 16262, 15401]"
13503,15747,259.0,"[13503, 15747]"
15872,10708,8.0,"[15872, 15747, 10708]"
15872,10708,22.0,"[15872, 13651, 10708]"
15872,10708,270.0,"[15872, 10708]"
17547,10270,1.0,"[17547, 12627, 10270]"
18863,11472,35.0,"[18863, 11472]"
13578,15973,2.0,"[13578, 16133, 15973]"
13578,15973,90.0,"[13578, 15973]"
14724,13523,294.0,"[14724, 13523]"
14005,17312,1.0,"[14005, 19311, 17312]"
10708,10751,24.963483145852994,"[10708, 12214, 10751]"
10708,10751,1.0365168541470062,"[10708, 10570, 12214, 10751]"
10708,10751,270.0,"[10708, 10751]"
13503,17784,300.0,"[13503, 17784]"
16053,13578,33.0,"[16053, 13856, 13578]"
16053,13578,180.0,"[16053, 13578]"
18863,15286,28.0,"[18863, 15286]"
14724,11117,1.0,"[14724, 11472, 11117]"
18144,19921,300.0,"[18144, 19921]"
10708,10270,20.94662921358227,"[10708, 18446, 10270]"
10708,10270,270.0,"[10708, 10270]"
10708,10270,9.05337078641773,"[10708, 10303, 10270]"
13503,18476,1.0,"[13503, 19311, 18476]"
10303,15747,0.44522471978365413,"[10303, 13503, 15747]"
10303,15747,0.5547752802163459,"[10303, 15872, 15747]"
10044,17535,1.0,"[10044, 10570, 17535]"
16053,17784,1.0,"[16053, 10303, 17784]"
10270,13523,16.0,"[10270, 14724, 13523]"
10270,13523,270.0,"[10270, 13523]"
10044,15206,1.0,"[10044, 15506, 15206]"
18144,15206,1.0,"[18144, 18446, 15206]"
12985,15028,1.0,"[12985, 10751, 15028]"
16053,12952,42.0,"[16053, 13680, 12952]"
13503,13570,300.0,"[13503, 13570]"
15401,15028,1.0,"[15401, 18978, 19956, 15262, 15028]"
19311,15747,300.0,"[19311, 15747]"
11461,19956,0.4030898876600214,"[11461, 11861, 19956]"
11461,19956,270.0,"[11461, 19956]"
11461,19956,29.59691011233998,"[11461, 13250, 19956]"
15973,16916,5.172752808684668,"[15973, 15286, 16916]"
15973,16916,24.827247191315333,"[15973, 10570, 16916]"
15973,16916,270.0,"[15973, 16916]"
13503,10904,300.0,"[13503, 10904]"
11267,10178,1.0,"[11267, 10708, 10178]"
18446,15973,1.0,"[18446, 15973]"
11472,19338,300.0,"[11472, 19338]"
10044,12280,1.0,"[10044, 14724, 12280]"
16053,19171,30.0,"[16053, 18476, 19171]"
16053,19171,270.0,"[16053, 19171]"
10708,10327,1.0,"[10708, 10570, 10327]"
15973,14444,1.0,"[15973, 10044, 14444]"
10303,13856,1.0,"[10303, 18863, 13856]"
19956,15401,1.0,"[19956, 15262, 15401]"
18144,18863,261.0,"[18144, 18863]"
16991,10376,1.0,"[16991, 18978, 10376]"
17547,16991,300.0,"[17547, 16991]"
18863,18849,1.0,"[18863, 16991, 18849]"
15872,10178,300.0,"[15872, 10178]"
19311,19338,1.0,"[19311, 18978, 19338]"
16219,13101,1.0,"[16219, 18144, 13523, 13101]"
18144,18446,236.0,"[18144, 18446]"
19542,16219,300.0,"[19542, 16219]"
10178,15872,1.0,"[10178, 15872]"
11267,14005,1.0,"[11267, 13179, 10044, 14005]"
10270,15401,252.0,"[10270, 15401]"
12985,10751,1.0,"[12985, 10751]"
17784,10044,143.0,"[17784, 10044]"
14724,19338,15.999999999999972,"[14724, 10327, 15401, 19338]"
14724,19338,82.00000000000003,"[14724, 12757, 19338]"
14724,19338,84.0,"[14724, 19338]"
12757,12985,300.0,"[12757, 12985]"
10708,18577,1.0,"[10708, 12663, 18577]"
17784,10327,1.0,"[17784, 18144, 10327]"
13503,10659,13.0,"[13503, 13570, 10659]"
13503,10659,270.0,"[13503, 10659]"
16991,19539,35.0,"[16991, 13651, 19539]"
17784,12214,244.0,"[17784, 12214]"
16991,10904,33.0,"[16991, 10904]"
15872,13431,270.0,"[15872, 13431]"
15872,13431,30.0,"[15872, 17535, 13431]"
10044,14252,1.0,"[10044, 17784, 14252]"
12985,16991,12.995786516931716,"[12985, 13570, 16991]"
12985,16991,180.0,"[12985, 16991]"
12985,16991,5.004213483068284,"[12985, 10303, 16991]"
19311,18182,1.0,"[19311, 18978, 18182]"
12985,15262,19.582865168833273,"[12985, 19956, 15262]"
12985,15262,0.7162921346225153,"[12985, 11168, 15262]"
12985,15262,9.700842696544212,"[12985, 11117, 15262]"
12985,15262,270.0,"[12985, 15262]"
16053,13651,153.0,"[16053, 13651]"
11461,13570,77.0,"[11461, 13570]"
18144,10570,14.0,"[18144, 13523, 10570]"
18144,10570,270.0,"[18144, 10570]"
18144,10570,16.0,"[18144, 13651, 10570]"
11461,15973,255.0,"[11461, 15973]"
11461,15204,1.0,"[11461, 11472, 15204]"
16219,15028,1.0,"[16219, 18182, 15028]"
13856,15973,16.0,"[13856, 16133, 15973]"
13856,15973,180.0,"[13856, 15973]"
10270,10376,270.0,"[10270, 10376]"
10270,10376,30.0,"[10270, 19371, 10376]"
10708,17495,300.0,"[10708, 17495]"
14724,17312,1.0,"[14724, 15747, 17312]"
19311,17535,1.0,"[19311, 13431, 17535]"
18863,18978,12.004213483068298,"[18863, 16991, 18978]"
18863,18978,270.0,"[18863, 18978]"
18863,18978,17.9957865169317,"[18863, 16366, 18978]"
18978,19956,34.0,"[18978, 19956]"
11267,14444,211.0,"[11267, 14444]"
10044,10270,1.0,"[10044, 10270]"
18863,15506,1.0,"[18863, 16991, 14724, 15506]"
18863,16366,10.995786516931702,"[18863, 19469, 16366]"
18863,16366,252.0042134830683,"[18863, 16366]"
15973,19469,232.0,"[15973, 19469]"
15206,15872,300.0,"[15206, 15872]"
12627,13570,0.9999999999951115,"[12627, 13503, 13570]"
12627,13570,4.888534022029489e-12,"[12627, 10270, 13570]"
16991,18144,1.0,"[16991, 14444, 18144]"
15872,12280,242.0,"[15872, 12280]"
10303,15401,1.0,"[10303, 16219, 15401]"
18863,19539,1.0,"[18863, 10570, 19539]"
18144,14376,1.0,"[18144, 19956, 15204, 14376]"
10303,16262,14.317415730812712,"[10303, 15973, 19542, 16262]"
10303,16262,179.0,"[10303, 10270, 16262]"
10303,16262,11.682584269187288,"[10303, 14005, 16262]"
10303,16262,56.0,"[10303, 16219, 16262]"
16053,14376,300.0,"[16053, 14376]"
14724,19185,1.0,"[14724, 11461, 19185]"
11267,10751,270.0,"[11267, 10751]"
11267,10751,10.0,"[11267, 13101, 10751]"
11267,10751,20.0,"[11267, 12214, 10751]"
19371,11214,1.0,"[19371, 13101, 11214]"
15973,13578,30.0,"[15973, 13523, 13578]"
15973,13578,270.0,"[15973, 13578]"
17535,13431,1.0,"[17535, 13431]"
16053,18978,1.0,"[16053, 16366, 18978]"
14005,12280,270.0,"[14005, 12280]"
14005,12280,29.999999999999986,"[14005, 18849, 12280]"
16991,15506,24.0,"[16991, 14724, 15506]"
16991,15506,270.0,"[16991, 15506]"
16991,15506,6.0,"[16991, 12627, 15506]"
10270,17770,300.0,"[10270, 17770]"
18144,17495,145.0,"[18144, 17495]"
12757,11214,300.0,"[12757, 11214]"
18863,12214,1.0,"[18863, 10570, 12214]"
17784,18144,300.0,"[17784, 18144]"
13680,15401,47.0,"[13680, 15262, 15401]"
14005,10270,300.0,"[14005, 10270]"
10303,15204,47.20926966282487,"[10303, 16219, 10376, 17253, 15204]"
10303,15204,26.790730337175127,"[10303, 10659, 14376, 15204]"
12627,13651,27.0,"[12627, 17547, 13651]"
12627,13651,270.0,"[12627, 13651]"
11117,16053,25.0,"[11117, 17253, 16053]"
11117,16053,180.0,"[11117, 16053]"
10270,13183,30.0,"[10270, 11461, 13183]"
10270,13183,270.0,"[10270, 13183]"
17253,16053,300.0,"[17253, 16053]"
16991,11861,1.0,"[16991, 18577, 11861]"
16219,13179,30.0,"[16219, 10044, 13179]"
16219,13179,270.0,"[16219, 13179]"
17822,15973,33.0,"[17822, 15973]"
15872,19311,161.0,"[15872, 19311]"
11461,16262,152.0,"[11461, 16262]"
16219,11861,30.0,"[16219, 14076, 11861]"
16219,11861,270.0,"[16219, 11861]"
14376,19956,54.0,"[14376, 19956]"
14005,11214,1.1580320036230773e-10,"[14005, 17547, 11214]"
14005,11214,299.99999999988415,"[14005, 11214]"
15872,12214,1.0,"[15872, 15747, 12214]"
10303,12663,4.0,"[10303, 12985, 12663]"
10303,12663,180.0,"[10303, 12663]"
10708,14070,1.0,"[10708, 14252, 14070]"
19311,15206,300.0,"[19311, 15206]"
17312,10708,300.0,"[17312, 10708]"
16991,13570,1.0,"[16991, 11568, 13570]"
16262,11267,300.0,"[16262, 11267]"
17547,14070,300.0,"[17547, 14070]"
16991,17312,300.0,"[16991, 17312]"
19921,10044,221.0,"[19921, 10044]"
17547,11861,39.00000000000002,"[17547, 14070, 11861]"
17547,11861,261.0,"[17547, 11861]"
13503,15204,1.0,"[13503, 11472, 15204]"
13503,15286,90.0,"[13503, 15286]"
13503,15286,8.705056179665497,"[13503, 13570, 15286]"
13503,15286,3.2949438203345025,"[13503, 18863, 15286]"
19921,13651,12.0,"[19921, 17547, 13651]"
19921,13651,59.0,"[19921, 13651]"
10904,10270,300.0,"[10904, 10270]"
13474,16142,30.0,"[13474, 13183, 16142]"
13474,16142,270.0,"[13474, 16142]"
10303,17495,1.0,"[10303, 15872, 17495]"
16219,14005,300.0,"[16219, 14005]"
19539,11267,1.0,"[19539, 11267]"
18863,16133,1.0,"[18863, 11214, 13578, 16133]"
13503,10751,1.0,"[13503, 19171, 10751]"
10708,17784,281.0,"[10708, 17784]"
16053,11472,300.0,"[16053, 11472]"
14724,15401,30.0,"[14724, 10327, 15401]"
14724,15401,270.0,"[14724, 15401]"
10270,17535,32.0,"[10270, 17495, 17535]"
10376,15973,1.0,"[10376, 16133, 15973]"
15401,18978,1.0,"[15401, 18978]"
14005,14724,192.0,"[14005, 14724]"
12985,19311,300.0,"[12985, 19311]"
18144,12952,1.0,"[18144, 18182, 15262, 12952]"
12627,10904,1.0,"[12627, 10044, 10904]"
17547,13179,1.0,"[17547, 17784, 13179]"
12985,16262,30.0,"[12985, 12573, 16262]"
12985,16262,270.0,"[12985, 16262]"
12627,11214,1.0,"[12627, 11461, 11214]"
18978,10751,27.0,"[18978, 16133, 10751]"
14724,10178,1.0,"[14724, 10178]"
10044,13578,16.999999999995104,"[10044, 19542, 18577, 13578]"
10044,13578,13.000000000004896,"[10044, 19180, 11214, 13578]"
10044,13578,270.0,"[10044, 13578]"
10708,17312,300.0,"[10708, 17312]"
17547,18978,7.0,"[17547, 11214, 15401, 18978]"
17547,18978,9.0,"[17547, 11861, 18978]"
15872,19180,139.0,"[15872, 19180]"
16219,19469,300.0,"[16219, 19469]"
16262,15506,1.0,"[16262, 17784, 15506]"
16053,10570,256.0,"[16053, 10570]"
14005,13503,1.0,"[14005, 13503]"
13503,13179,1.0,"[13503, 10044, 13179]"
14724,16366,1.0,"[14724, 11027, 12364, 16366]"
16053,19338,55.0,"[16053, 19338]"
12627,11861,1.0,"[12627, 14076, 11861]"
16053,18446,1.0,"[16053, 10303, 18446]"
18863,13101,13.0,"[18863, 13523, 13101]"
18863,13101,6.0,"[18863, 11214, 15401, 13101]"
18863,13101,180.0,"[18863, 13101]"
14005,16133,1.0,"[14005, 14076, 16133]"
15973,13570,300.0,"[15973, 13570]"
14005,14076,300.0,"[14005, 14076]"
16219,10270,264.0,"[16219, 10270]"
10044,15506,300.0,"[10044, 15506]"
10570,18849,31.0,"[10570, 11267, 18849]"
10570,18849,269.0,"[10570, 18849]"
15973,19542,1.0,"[15973, 19542]"
10303,17312,57.0,"[10303, 19311, 17312]"
16219,13651,1.0,"[16219, 10570, 13651]"
13503,14070,1.0,"[13503, 19311, 14070]"
18863,13570,1.0,"[18863, 11568, 13570]"
10570,11568,30.0,"[10570, 10659, 11568]"
10570,11568,270.0,"[10570, 11568]"
10270,11472,300.0,"[10270, 11472]"
18863,19469,300.0,"[18863, 19469]"
10270,11214,4.547473508864641e-13,"[10270, 15506, 19180, 11214]"
10270,11214,1.0,"[10270, 17547, 11214]"
11461,14376,7.20926966282488,"[11461, 10376, 14376]"
11461,14376,25.79073033717512,"[11461, 11861, 14376]"
18144,13523,1.0,"[18144, 13523]"
10044,13523,14.41713483118835,"[10044, 14076, 13523]"
10044,13523,17.58286516881165,"[10044, 14724, 13523]"
17784,11117,1.0,"[17784, 12214, 11117]"
10303,15262,1.0,"[10303, 19921, 10327, 13578, 16053, 15262]"
16219,16133,49.0,"[16219, 10178, 16133]"
16219,16133,90.0,"[16219, 16133]"
16262,10044,1.0,"[16262, 10270, 10044]"
10570,15973,1.0,"[10570, 10303, 15973]"
10708,16133,172.0,"[10708, 16133]"
14724,15206,300.0,"[14724, 15206]"
10570,15204,11.0,"[10570, 19539, 17253, 15204]"
10570,15204,180.0,"[10570, 15204]"
15506,12985,108.0,"[15506, 12985]"
10570,18577,31.0,"[10570, 12663, 18577]"
10570,18577,269.0,"[10570, 18577]"
10270,19539,1.0,"[10270, 19311, 19539]"
11461,14724,1.0,"[11461, 10044, 14724]"
16053,19956,300.0,"[16053, 19956]"
10044,19956,1.0,"[10044, 11861, 19956]"
19311,13474,15.0,"[19311, 12663, 13474]"
19311,13474,180.0,"[19311, 13474]"
19921,10904,300.0,"[19921, 10904]"
19311,15506,30.0,"[19311, 10303, 15506]"
19311,15506,270.0,"[19311, 15506]"
14724,15262,174.0,"[14724, 16053, 15262]"
14724,15262,59.0,"[14724, 11027, 15262]"
10570,13431,270.0,"[10570, 13431]"
10570,13431,30.0,"[10570, 17535, 13431]"
15401,17039,1.0,"[15401, 11027, 12364, 17039]"
14724,14070,1.0,"[14724, 17547, 14070]"
14724,10570,1.0,"[14724, 15206, 10570]"
15973,15916,3.0,"[15973, 15286, 15747, 15916]"
15973,15916,27.0,"[15973, 10708, 15916]"
15973,15916,270.0,"[15973, 15916]"
16219,14376,1.0,"[16219, 10570, 12214, 14376]"
11461,12280,300.0,"[11461, 12280]"
17312,11267,1.0,"[17312, 10570, 11267]"
16219,15262,0.943820224831768,"[16219, 13578, 16053, 15262]"
16219,15262,0.05617977516823845,"[16219, 18182, 15262]"
14005,16262,300.0,"[14005, 16262]"
12627,14070,1.0,"[12627, 17495, 14070]"
18144,10327,300.0,"[18144, 10327]"
10708,18144,30.0,"[10708, 17784, 18144]"
10708,18144,270.0,"[10708, 18144]"
12364,10270,1.0,"[12364, 10270]"
19311,16366,122.0,"[19311, 18476, 16366]"
19311,16366,89.0,"[19311, 16366]"
19311,16366,89.0,"[19311, 17039, 16366]"
17784,11568,30.0,"[17784, 10178, 11568]"
17784,11568,270.0,"[17784, 11568]"
16991,10270,1.0,"[16991, 12627, 10270]"
10044,18577,41.000000000004896,"[10044, 19542, 18577]"
17547,19338,61.0,"[17547, 19338]"
15872,19171,237.0,"[15872, 19171]"
18863,17535,300.0,"[18863, 17535]"
13578,17770,30.0,"[13578, 11168, 17770]"
13578,17770,270.0,"[13578, 17770]"
16219,14444,1.0,"[16219, 18144, 14444]"
11461,11214,300.0,"[11461, 11214]"
17784,15028,1.0,"[17784, 18182, 15028]"
18863,10751,1.0,"[18863, 11214, 13578, 10751]"
13503,12985,44.0,"[13503, 12985]"
16262,12663,300.0,"[16262, 12663]"
18978,13578,1.0,"[18978, 19371, 13578]"
14724,11214,1.0,"[14724, 17822, 11214]"
17784,13570,1.0,"[17784, 18446, 13570]"
16991,18978,155.0,"[16991, 18978]"
17784,19469,1.0,"[17784, 10904, 19469]"
15973,10751,14.42977528061244,"[15973, 10178, 16133, 10751]"
15973,10751,1.5702247193875607,"[15973, 11168, 10751]"
17822,12985,166.0,"[17822, 12985]"
12757,10376,6.000000000000028,"[12757, 13101, 10376]"
12757,10376,23.99999999999997,"[12757, 11214, 10376]"
12757,10376,270.0,"[12757, 10376]"
15401,11168,23.0,"[15401, 13856, 11168]"
15401,11168,180.0,"[15401, 11168]"
14724,11472,34.0,"[14724, 11472]"
12627,10570,6.0,"[12627, 15747, 10570]"
12627,10570,270.0,"[12627, 10570]"
15973,12663,300.0,"[15973, 12663]"
18446,10270,1.0,"[18446, 10270]"
15872,15506,1.0,"[15872, 15506]"
10570,14724,74.0,"[10570, 14724]"
10659,11568,215.0,"[10659, 11568]"
16053,16916,22.999999999999993,"[16053, 18476, 16916]"
16053,16916,90.0,"[16053, 16916]"
16219,19956,1.0,"[16219, 10178, 16133, 19956]"
15973,15286,300.0,"[15973, 15286]"
14252,12985,86.0,"[14252, 12985]"
13523,15401,300.0,"[13523, 15401]"
14005,10708,1.0,"[14005, 15506, 15206, 19539, 10708]"
10570,16916,43.0,"[10570, 16916]"
15401,11861,1.0,"[15401, 19371, 11861]"
16991,12952,7.0,"[16991, 19956, 12952]"
16991,12952,270.0,"[16991, 12952]"
19956,16053,162.0,"[19956, 16053]"
16053,19539,1.0,"[16053, 18476, 19539]"
11267,13523,300.0,"[11267, 13523]"
13503,16991,1.0,"[13503, 18863, 16991]"
16219,13503,300.0,"[16219, 13503]"
10570,10904,72.0,"[10570, 10904]"
10303,16991,177.0,"[10303, 16991]"
13503,15028,67.10112359552268,"[13503, 18182, 15028]"
13503,15028,47.0,"[13503, 11117, 15028]"
13503,15028,58.8988764044734,"[13503, 17770, 15028]"
13503,15028,3.922195901395753e-12,"[13503, 15262, 15028]"
13503,11568,1.0,"[13503, 13570, 11568]"
12627,11472,1.0,"[12627, 13503, 15401, 11472]"
10708,13179,1.0,"[10708, 17784, 13179]"
13431,10708,180.0,"[13431, 10708]"
13431,10708,3.0,"[13431, 13651, 10708]"
11117,15204,3.283707865324388,"[11117, 17253, 15204]"
11117,15204,270.0,"[11117, 15204]"
11117,15204,26.716292134675612,"[11117, 15262, 15204]"
10270,18577,300.0,"[10270, 18577]"
11461,18476,4.99999999999976,"[11461, 17547, 18476]"
11461,18476,90.0,"[11461, 18476]"
11461,18476,5.00000000000024,"[11461, 19311, 18476]"
10708,18849,1.0,"[10708, 10570, 18849]"
10708,18978,265.3693820228408,"[10708, 18978]"
10708,18978,34.630617977159204,"[10708, 16366, 18978]"
19311,12214,300.0,"[19311, 12214]"
16991,17784,30.0,"[16991, 14724, 17784]"
16991,17784,270.0,"[16991, 17784]"
10270,19171,1.0,"[10270, 11461, 19171]"
12627,16916,55.0,"[12627, 19185, 16916]"
14070,18476,1.0,"[14070, 18476]"
16053,10904,27.0,"[16053, 14070, 10904]"
15916,15401,56.00000000000615,"[15916, 16916, 15401]"
15916,15401,179.99999999999386,"[15916, 15401]"
10570,11214,1.0,"[10570, 13651, 11267, 11214]"
17784,12985,1.0,"[17784, 15506, 12985]"
11267,15916,300.0,"[11267, 15916]"
10044,15916,30.0,"[10044, 10708, 15916]"
10044,15916,270.0,"[10044, 15916]"
12627,11117,20.0,"[12627, 18144, 11214, 15401, 11472, 11117]"
10044,14444,300.0,"[10044, 14444]"
11461,12663,1.0,"[11461, 19311, 12663]"
11461,12627,300.0,"[11461, 12627]"
17784,10904,188.0,"[17784, 10904]"
10327,15401,300.0,"[10327, 15401]"
13101,15973,45.0,"[13101, 15973]"
13431,12985,300.0,"[13431, 12985]"
12985,13651,1.0,"[12985, 10708, 13651]"
18144,16219,1.0,"[18144, 19542, 14076, 16219]"
19921,14076,1.0,"[19921, 15973, 14076]"
10708,12379,30.0,"[10708, 10570, 12379]"
10708,12379,270.0,"[10708, 12379]"
19311,16916,1.0,"[19311, 16916]"
17784,12627,174.0,"[17784, 12627]"
17784,12627,4.0,"[17784, 14724, 12627]"
19311,10044,1.0,"[19311, 10044]"
16991,15206,58.0,"[16991, 15206]"
10708,13523,1.0,"[10708, 12663, 13523]"
12985,14376,30.0,"[12985, 11472, 14376]"
12985,14376,270.0,"[12985, 14376]"
17547,16366,2.6306179771591838,"[17547, 19469, 16366]"
17547,16366,27.369382022840817,"[17547, 18476, 16366]"
17547,16366,270.0,"[17547, 16366]"
11267,16991,1.0,"[11267, 18863, 16991]"
14005,19469,300.0,"[14005, 19469]"
11461,18849,1.0,"[11461, 10044, 19180, 18849]"
14724,18476,1.0,"[14724, 17547, 18476]"
12627,12985,152.0,"[12627, 12985]"
19311,17312,1.0,"[19311, 17312]"
15401,15204,1.0,"[15401, 11472, 15204]"
10270,16366,32.0,"[10270, 15292, 16366]"
10270,16366,268.0,"[10270, 16366]"
10570,12985,1.0,"[10570, 10303, 12985]"
13503,16366,30.0,"[13503, 13183, 16366]"
13503,16366,270.0,"[13503, 16366]"
11168,15401,1.0,"[11168, 18182, 15401]"
10708,11861,23.806179775164694,"[10708, 14252, 18577, 11861]"
10708,11861,7.1938202248353065,"[10708, 10570, 12379, 11861]"
10708,11861,90.0,"[10708, 11861]"
10708,19338,36.0,"[10708, 14252, 13474, 19338]"
10708,19338,179.0,"[10708, 19338]"
17784,15747,13.1643258436568,"[17784, 18446, 19539, 15747]"
17784,15747,1.9157303362598714,"[17784, 18446, 11267, 15747]"
17784,15747,14.91994382008333,"[17784, 15286, 15747]"
17784,15747,270.0,"[17784, 15747]"
10270,15916,30.0,"[10270, 10708, 15916]"
10270,15916,270.0,"[10270, 15916]"
18144,14070,1.0,"[18144, 17495, 14070]"
13503,15206,1.0,"[13503, 18446, 15206]"
19180,15872,1.0,"[19180, 12627, 15872]"
10270,19180,2.5828651688116224,"[10270, 10044, 19180]"
10270,19180,27.417134831188378,"[10270, 14724, 19180]"
10270,19180,270.0,"[10270, 19180]"
10044,15747,1.0,"[10044, 15747]"
11267,13431,300.0,"[11267, 13431]"
18144,17822,154.0,"[18144, 17822]"
12214,10570,69.0,"[12214, 10570]"
16053,13431,30.0,"[16053, 12379, 13431]"
16053,13431,270.0,"[16053, 13431]"
12985,18446,300.0,"[12985, 18446]"
17784,17495,199.0,"[17784, 17495]"
18863,16219,1.0,"[18863, 16991, 14724, 15506, 16219]"
10270,15747,17.0,"[10270, 19311, 15747]"
10270,15747,270.0,"[10270, 15747]"
17784,11861,24.0,"[17784, 14252, 18577, 11861]"
17784,11861,270.0,"[17784, 11861]"
17784,11861,6.0,"[17784, 18978, 11861]"
19921,14376,246.20926966282488,"[19921, 14376]"
19921,14376,53.79073033717512,"[19921, 13250, 14376]"
16219,15747,1.0,"[16219, 10570, 15747]"
10303,13523,17.68258426918726,"[10303, 15973, 13523]"
10303,13523,9.002808988800673,"[10303, 13503, 13523]"
10303,13523,1.3146067420120673,"[10303, 16219, 13523]"
10303,13523,180.0,"[10303, 13523]"
15973,13250,4.0,"[15973, 10178, 16133, 13250]"
19921,13503,1.0,"[19921, 10044, 13503]"
19311,13183,40.0,"[19311, 11267, 13183]"
19311,13183,180.0,"[19311, 13183]"
16262,14076,227.0,"[16262, 14076]"
19185,12985,1.0,"[19185, 10570, 10303, 12985]"
10708,18476,14.810393259044368,"[10708, 12663, 18476]"
10708,18476,264.6671348313062,"[10708, 17312, 18476]"
10708,18476,20.52247190964944,"[10708, 17495, 18476]"
13578,19338,1.0,"[13578, 15401, 19338]"
18476,15872,300.0,"[18476, 15872]"
12985,14252,1.0,"[12985, 12663, 14252]"
13503,13651,300.0,"[13503, 13651]"
10270,13474,50.0,"[10270, 13474]"
14724,10751,1.0,"[14724, 10178, 16133, 10751]"
12985,16366,244.0,"[12985, 10904, 16366]"
12985,16366,56.0,"[12985, 13179, 16366]"
19311,15973,122.0,"[19311, 15973]"
10270,14070,1.0,"[10270, 19311, 14070]"
15401,11214,1.0,"[15401, 11214]"
12985,13523,30.0,"[12985, 14076, 13523]"
12985,13523,270.0,"[12985, 13523]"
15028,16219,146.0,"[15028, 16219]"
10708,13651,1.0,"[10708, 13651]"
16219,10327,7.0,"[16219, 18144, 10327]"
15973,17784,1.0,"[15973, 10044, 17784]"
16991,15262,5.661516854396993,"[16991, 13856, 18182, 15262]"
16991,15262,15.338483145603007,"[16991, 19956, 15262]"
16991,15262,180.0,"[16991, 15262]"
16991,15262,19.0,"[16991, 17770, 15262]"
16219,10751,32.31179775401233,"[16219, 10178, 16133, 10751]"
16219,10751,8.688202245987668,"[16219, 13578, 10751]"
16219,10751,60.0,"[16219, 10751]"
10708,10570,1.0,"[10708, 10570]"
15973,16262,1.0,"[15973, 19542, 16262]"
10270,11117,1.0,"[10270, 11472, 11117]"
11461,18446,1.0,"[11461, 17784, 18446]"
13503,14376,20.79073033717512,"[13503, 10376, 14376]"
13503,14376,180.0,"[13503, 14376]"
13503,14376,4.20926966282488,"[13503, 13250, 14376]"
13856,11267,237.0,"[13856, 11267]"
11461,15286,300.0,"[11461, 15286]"
10270,13503,1.0,"[10270, 10044, 13503]"
10303,13250,28.0,"[10303, 19921, 17822, 16133, 13250]"
18144,19171,160.0,"[18144, 19171]"
17312,15872,270.0,"[17312, 15872]"
10303,11168,7.0,"[10303, 19921, 10327, 13578, 11168]"
10303,11168,143.69803370799468,"[10303, 18863, 11168]"
10303,11168,149.30196629200532,"[10303, 11568, 11168]"
10270,13179,3.4044943820635307,"[10270, 10044, 13179]"
10270,13179,4.595505617936469,"[10270, 19311, 13179]"
19921,14005,300.0,"[19921, 14005]"
12952,13680,300.0,"[12952, 13680]"
18182,16053,300.0,"[18182, 16053]"
16053,19311,1.0,"[16053, 17495, 19311]"
16262,12627,300.0,"[16262, 12627]"
14252,12663,1.0,"[14252, 12663]"
15401,19338,1.0,"[15401, 19338]"
18978,14376,1.0,"[18978, 13250, 14376]"
19180,17784,1.0,"[19180, 12627, 17784]"
15872,12985,300.0,"[15872, 12985]"
12985,18476,30.0,"[12985, 12663, 18476]"
12985,18476,270.0,"[12985, 18476]"
17822,19921,300.0,"[17822, 19921]"
10270,16991,29.0,"[10270, 15506, 16991]"
